Date,Real,Predict
29/06,39,39
30/06,26,26
01/07,23,23
02/07,23,23
03/07,22,22
04/07,3,3
05/07,3,3
06/07,9,9
07/07,8,8
08/07,8,8
09/07,10,12
10/07,9,15
11/07,3,13
12/07,4,5
13/07,6,6
14/07,4,9
15/07,5,6
16/07,6,7
17/07,8,9
18/07,6,11
19/07,6,9
20/07,9,9
21/07,7,12
22/07,7,10
23/07,11,10
24/07,17,15
25/07,19,24
26/07,20,27
27/07,22,28
28/07,21,31
29/07,17,30
30/07,17,24
31/07,17,24
01/08,22,23
02/08,22,31
03/08,21,30
04/08,19,30
05/08,21,27
06/08,19,29
07/08,23,27
08/08,32,32
09/08,38,45
10/08,45,54
11/08,50,62
12/08,95,70
13/08,125,132
14/08,169,174
15/08,196,236
16/08,247,273
17/08,217,344
18/08,213,302
19/08,212,297
20/08,280,296
21/08,300,390
22/08,369,416
23/08,482,510
24/08,585,660
25/08,633,799
26/08,663,862
27/08,650,901
28/08,596,880
29/08,547,805
30/08,,1084
31/08,,1456
01/09,,1947
02/09,,2596
03/09,,3445
04/09,,4547
05/09,,5961
06/09,,7753
07/09,,9986
08/09,,12716
09/09,,15971
10/09,,19741
11/09,,23951
12/09,,28463
13/09,,33074
