Date,Real,Predict
29/06,89,89
30/06,120,120
01/07,112,112
02/07,80,80
03/07,58,58
04/07,40,40
05/07,7,7
06/07,24,24
07/07,24,24
08/07,23,23
09/07,25,25
10/07,26,28
11/07,8,29
12/07,10,9
13/07,11,11
14/07,10,12
15/07,9,11
16/07,13,10
17/07,12,15
18/07,15,13
19/07,16,17
20/07,18,18
21/07,19,20
22/07,23,21
23/07,26,26
24/07,29,29
25/07,27,33
26/07,29,30
27/07,33,33
28/07,40,37
29/07,44,44
30/07,54,50
31/07,49,60
01/08,46,55
02/08,42,51
03/08,41,47
04/08,35,45
05/08,42,39
06/08,48,46
07/08,48,54
08/08,60,54
09/08,63,66
10/08,83,70
11/08,88,93
12/08,139,98
13/08,155,155
14/08,197,173
15/08,223,220
16/08,254,249
17/08,317,284
18/08,340,353
19/08,412,380
20/08,,459
21/08,,512
22/08,,571
23/08,,636
24/08,,709
25/08,,788
26/08,,875
27/08,,971
28/08,,1076
29/08,,1192
30/08,,1320
31/08,,1461
