Date,Real,Predict
29/06,641,641
30/06,650,650
01/07,244,244
02/07,88,88
03/07,14,14
04/07,15,15
05/07,91,91
06/07,4,4
07/07,15,15
08/07,4,4
09/07,3,239
10/07,2,2
11/07,333,2
12/07,111,330
13/07,17,110
14/07,17,17
15/07,111,16
16/07,23,106
17/07,40,23
18/07,81,39
19/07,76,80
20/07,83,75
21/07,14,81
22/07,124,13
23/07,76,120
24/07,99,72
25/07,224,95
26/07,16,216
27/07,205,15
28/07,14,200
29/07,239,12
30/07,44,223
31/07,46,42
01/08,41,43
02/08,94,38
03/08,85,88
04/08,156,79
05/08,63,145
06/08,134,59
07/08,53,126
08/08,97,50
09/08,144,91
10/08,147,139
11/08,192,138
12/08,306,183
13/08,50,292
14/08,219,48
15/08,9,203
16/08,190,8
17/08,91,178
18/08,194,86
19/08,11,183
20/08,7,65
21/08,344,66
22/08,199,67
23/08,17,69
24/08,,70
25/08,,72
26/08,,74
27/08,,76
28/08,,79
29/08,,83
30/08,,87
