Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,77
10/07,2,77
11/07,4,77
12/07,5,101
13/07,5,109
14/07,5,110
15/07,6,111
16/07,6,116
17/07,6,117
18/07,7,120
19/07,7,126
20/07,8,131
21/07,8,137
22/07,9,137
23/07,10,144
24/07,11,147
25/07,15,152
26/07,15,163
27/07,17,164
28/07,17,176
29/07,23,175
30/07,24,183
31/07,25,185
01/08,27,187
02/08,31,189
03/08,34,194
04/08,44,199
05/08,48,210
06/08,55,214
07/08,58,223
08/08,64,227
09/08,74,234
10/08,86,248
11/08,101,261
12/08,119,280
13/08,122,306
14/08,137,310
15/08,138,327
16/08,156,328
17/08,163,347
18/08,176,355
19/08,177,373
20/08,178,374
21/08,202,561
22/08,217,740
23/08,218,911
24/08,233,1077
25/08,,1238
26/08,,1394
27/08,,1545
28/08,,1688
29/08,,1825
30/08,,1979
31/08,,2200
