Date,Real,Predict
24/06,0,38
25/06,0,53
26/06,0,61
27/06,0,49
28/06,0,48
29/06,1,27
30/06,1,15
01/07,1,8
02/07,1,6
03/07,1,6
04/07,1,6
05/07,1,8
06/07,1,6
07/07,1,5
08/07,1,4
09/07,1,4
10/07,1,2
11/07,1,1
12/07,1,3
13/07,1,3
14/07,1,3
15/07,1,4
16/07,1,6
17/07,1,5
18/07,1,5
19/07,1,6
20/07,1,5
21/07,1,3
22/07,1,2
23/07,1,2
24/07,1,2
25/07,2,3
26/07,2,5
27/07,3,6
28/07,4,14
29/07,5,11
30/07,6,12
31/07,7,13
01/08,9,14
02/08,11,15
03/08,,17
04/08,,18
05/08,,19
06/08,,21
07/08,,23
08/08,,24
09/08,,26
