Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,50
10/07,2,50
11/07,2,52
12/07,3,53
13/07,3,59
14/07,3,60
15/07,4,62
16/07,5,65
17/07,6,71
18/07,7,75
19/07,8,80
20/07,8,86
21/07,10,87
22/07,11,93
23/07,12,97
24/07,13,100
25/07,16,102
26/07,18,109
27/07,20,117
28/07,21,125
29/07,27,126
30/07,30,134
31/07,34,137
01/08,43,143
02/08,51,153
03/08,57,163
04/08,69,170
05/08,77,183
06/08,85,192
07/08,94,201
08/08,106,211
09/08,114,225
10/08,125,235
11/08,138,248
12/08,149,263
13/08,160,277
14/08,170,291
15/08,184,302
16/08,195,320
17/08,206,332
18/08,217,344
19/08,229,358
20/08,245,372
21/08,252,498
22/08,274,609
23/08,292,707
24/08,298,792
25/08,,868
26/08,,934
27/08,,993
28/08,,1045
29/08,,1090
30/08,,1131
31/08,,1167
