Date,Real,Predict
29/06,31,31
30/06,35,35
01/07,28,28
02/07,22,22
03/07,18,18
04/07,16,16
05/07,8,8
06/07,8,8
07/07,6,6
08/07,3,3
09/07,3,6
10/07,2,6
11/07,2,4
12/07,3,5
13/07,3,6
14/07,3,6
15/07,3,6
16/07,3,5
17/07,3,6
18/07,3,5
19/07,3,6
20/07,5,6
21/07,4,9
22/07,5,8
23/07,6,10
24/07,8,11
25/07,6,14
26/07,8,11
27/07,8,13
28/07,7,14
29/07,7,12
30/07,10,13
31/07,11,17
01/08,17,18
02/08,18,28
03/08,22,31
04/08,22,38
05/08,22,38
06/08,17,37
07/08,32,28
08/08,33,54
09/08,41,55
10/08,56,69
11/08,75,94
12/08,69,126
13/08,73,115
14/08,83,123
15/08,86,140
16/08,83,143
17/08,87,139
18/08,98,146
19/08,84,164
20/08,77,141
21/08,76,128
22/08,78,128
23/08,68,131
24/08,75,114
25/08,75,125
26/08,71,125
27/08,59,118
28/08,60,98
29/08,67,100
30/08,63,110
31/08,73,104
01/09,,170
02/09,,278
03/09,,453
04/09,,738
05/09,,1199
06/09,,1936
07/09,,3097
08/09,,4885
09/09,,7530
10/09,,11209
11/09,,15849
12/09,,20868
13/09,,25284
14/09,,28311
15/09,,29930
