Date,Real,Predict
30/06,67,67
01/07,24,24
02/07,90,90
03/07,19,19
04/07,64,64
05/07,86,86
06/07,91,91
07/07,48,48
08/07,34,34
09/07,19,-6
10/07,70,18
11/07,60,69
12/07,88,58
13/07,21,87
14/07,65,20
15/07,88,64
16/07,79,85
17/07,121,78
18/07,178,120
19/07,106,176
20/07,101,105
21/07,268,100
22/07,40,266
23/07,181,38
24/07,239,178
25/07,121,236
26/07,330,116
27/07,237,328
28/07,111,233
29/07,236,109
30/07,138,228
31/07,102,136
01/08,127,100
02/08,103,125
03/08,105,100
04/08,127,102
05/08,60,122
06/08,154,58
07/08,127,150
08/08,106,124
09/08,163,103
10/08,193,159
11/08,137,188
12/08,80,132
13/08,148,74
14/08,101,146
15/08,264,94
16/08,179,262
17/08,187,172
18/08,130,184
19/08,136,125
20/08,163,135
21/08,48,161
22/08,207,40
23/08,149,203
24/08,133,148
25/08,114,128
26/08,40,111
27/08,130,38
28/08,100,127
29/08,72,97
30/08,128,70
31/08,142,126
01/09,142,139
02/09,143,-109
03/09,199,50
04/09,196,-57683
05/09,138,-36500282687
06/09,123,-27644336820183443216395141120
