Date,Real,Predict
29/06,39,39
30/06,26,26
01/07,23,23
02/07,23,23
03/07,22,22
04/07,3,3
05/07,3,3
06/07,9,9
07/07,8,8
08/07,8,8
09/07,10,13
10/07,9,17
11/07,3,14
12/07,4,5
13/07,6,7
14/07,4,10
15/07,5,7
16/07,6,8
17/07,8,10
18/07,6,13
19/07,6,10
20/07,9,11
21/07,7,14
22/07,7,12
23/07,11,12
24/07,17,17
25/07,19,27
26/07,20,31
27/07,22,33
28/07,21,36
29/07,17,35
30/07,17,28
31/07,17,28
01/08,22,27
02/08,22,36
03/08,21,35
04/08,19,35
05/08,21,32
06/08,19,34
07/08,23,31
08/08,32,38
09/08,38,53
10/08,45,63
11/08,50,73
12/08,95,81
13/08,125,154
14/08,169,204
15/08,196,278
16/08,247,323
17/08,217,408
18/08,213,355
19/08,212,347
20/08,280,343
21/08,300,452
22/08,369,484
23/08,482,599
24/08,585,791
25/08,633,971
26/08,663,1058
27/08,650,1110
28/08,596,1074
29/08,547,964
30/08,,854
31/08,,1331
01/09,,2043
02/09,,2927
03/09,,3801
04/09,,4341
05/09,,4415
06/09,,4836
07/09,,5845
08/09,,7602
09/09,,10726
10/09,,19709
