Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,3
10/07,2,3
11/07,2,3
12/07,3,3
13/07,3,4
14/07,3,4
15/07,4,4
16/07,5,5
17/07,6,6
18/07,7,7
19/07,8,8
20/07,8,9
21/07,10,9
22/07,11,11
23/07,12,12
24/07,13,13
25/07,16,14
26/07,18,17
27/07,20,20
28/07,21,22
29/07,27,23
30/07,30,29
31/07,34,32
01/08,43,36
02/08,51,45
03/08,57,53
04/08,69,59
05/08,77,71
06/08,85,79
07/08,94,87
08/08,106,96
09/08,114,108
10/08,125,116
11/08,138,127
12/08,149,140
13/08,160,151
14/08,170,162
15/08,184,172
16/08,195,186
17/08,206,197
18/08,217,208
19/08,229,220
20/08,245,232
21/08,252,248
22/08,274,255
23/08,292,277
24/08,298,295
25/08,311,301
26/08,313,314
27/08,329,316
28/08,331,332
29/08,345,336
30/08,357,340
31/08,370,343
01/09,386,347
02/09,398,350
03/09,,353
04/09,,357
05/09,,360
06/09,,363
07/09,,366
08/09,,369
09/09,,373
10/09,,376
11/09,,379
12/09,,382
