Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,3
10/07,3,3
11/07,3,5
12/07,4,5
13/07,5,6
14/07,6,7
15/07,7,8
16/07,7,9
17/07,8,9
18/07,9,10
19/07,9,11
20/07,10,11
21/07,13,12
22/07,14,15
23/07,20,16
24/07,23,23
25/07,28,26
26/07,33,31
27/07,36,36
28/07,37,39
29/07,44,40
30/07,49,47
31/07,53,52
01/08,69,57
02/08,81,73
03/08,90,85
04/08,106,94
05/08,115,110
06/08,123,119
07/08,131,127
08/08,142,135
09/08,153,146
10/08,167,157
11/08,177,171
12/08,187,181
13/08,198,191
14/08,206,202
15/08,227,210
16/08,240,231
17/08,256,244
18/08,272,260
19/08,287,276
20/08,303,291
21/08,317,307
22/08,320,322
23/08,351,325
24/08,360,356
25/08,379,365
26/08,392,384
27/08,406,397
28/08,421,411
29/08,438,426
30/08,449,444
31/08,458,455
01/09,472,464
02/09,490,470
03/09,511,476
04/09,516,481
05/09,527,486
06/09,532,491
07/09,,496
08/09,,500
09/09,,504
10/09,,508
11/09,,512
12/09,,516
13/09,,520
14/09,,523
15/09,,527
16/09,,530
