Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,1
10/07,1,1
11/07,1,1
12/07,1,1
13/07,1,1
14/07,1,1
15/07,1,1
16/07,1,1
17/07,1,1
18/07,1,1
19/07,1,1
20/07,1,1
21/07,1,1
22/07,1,1
23/07,1,1
24/07,1,1
25/07,1,1
26/07,1,1
27/07,1,1
28/07,1,1
29/07,1,1
30/07,2,1
31/07,2,2
01/08,3,2
02/08,4,3
03/08,5,4
04/08,6,5
05/08,7,6
06/08,9,7
07/08,10,9
08/08,10,10
09/08,15,10
10/08,18,15
11/08,20,18
12/08,21,20
13/08,23,21
14/08,25,23
15/08,26,25
16/08,28,26
17/08,31,28
18/08,34,31
19/08,36,34
20/08,37,35
21/08,40,36
22/08,43,37
23/08,46,39
24/08,,40
25/08,,41
26/08,,42
27/08,,43
28/08,,44
29/08,,45
30/08,,46
