Date,Real,Predict
29/06,89,89
30/06,120,120
01/07,112,112
02/07,80,80
03/07,58,58
04/07,40,40
05/07,7,7
06/07,24,24
07/07,24,24
08/07,23,23
09/07,25,36
10/07,26,40
11/07,8,41
12/07,10,13
13/07,11,15
14/07,10,18
15/07,9,16
16/07,13,15
17/07,12,21
18/07,15,19
19/07,16,24
20/07,18,26
21/07,19,29
22/07,23,30
23/07,26,37
24/07,29,41
25/07,27,46
26/07,29,43
27/07,33,46
28/07,40,52
29/07,44,62
30/07,54,70
31/07,49,85
01/08,46,78
02/08,42,72
03/08,41,67
04/08,35,65
05/08,42,55
06/08,48,66
07/08,48,77
08/08,60,77
09/08,63,95
10/08,83,99
11/08,88,132
12/08,139,138
13/08,155,219
14/08,197,244
15/08,223,309
16/08,254,349
17/08,317,397
18/08,340,492
19/08,412,527
20/08,406,637
21/08,374,627
22/08,271,579
23/08,265,420
24/08,148,410
25/08,97,229
26/08,80,150
27/08,59,124
28/08,4,91
29/08,0,6
30/08,,0
31/08,,0
01/09,,0
02/09,,0
03/09,,0
04/09,,0
05/09,,0
06/09,,0
07/09,,0
08/09,,0
09/09,,0
10/09,,0
