Date,Real,Predict
29/06,609,609
30/06,647,647
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,463
10/07,30,11
11/07,18,29
12/07,111,18
13/07,25,110
14/07,55,24
15/07,111,54
16/07,95,106
17/07,67,94
18/07,97,66
19/07,114,96
20/07,19,112
21/07,140,18
22/07,91,136
23/07,74,88
24/07,61,70
25/07,147,58
26/07,196,141
27/07,202,190
28/07,35,197
29/07,254,31
30/07,98,237
31/07,134,92
01/08,217,126
02/08,186,202
03/08,157,174
04/08,176,147
05/08,148,164
06/08,150,139
07/08,196,141
08/08,192,183
09/08,124,181
10/08,140,118
11/08,165,132
12/08,188,157
13/08,179,180
14/08,140,171
15/08,222,131
16/08,117,213
17/08,133,109
18/08,153,126
19/08,168,146
20/08,169,229
21/08,102,224
22/08,286,219
23/08,230,214
24/08,,209
25/08,,204
26/08,,198
27/08,,191
28/08,,188
29/08,,186
30/08,,188
