Date,Real,Predict
29/06,39,39
30/06,57,57
01/07,55,55
02/07,36,36
03/07,33,33
04/07,26,26
05/07,6,6
06/07,7,7
07/07,5,5
08/07,5,5
09/07,8,7
10/07,6,11
11/07,6,9
12/07,9,8
13/07,14,14
14/07,12,21
15/07,13,17
16/07,13,18
17/07,10,18
18/07,9,14
19/07,12,12
20/07,17,16
21/07,17,23
22/07,18,23
23/07,15,24
24/07,17,21
25/07,10,22
26/07,12,14
27/07,12,15
28/07,13,16
29/07,12,17
30/07,14,16
31/07,14,19
01/08,17,19
02/08,17,22
03/08,16,22
04/08,16,20
05/08,17,21
06/08,18,22
07/08,23,24
08/08,46,31
09/08,65,60
10/08,85,85
11/08,98,111
12/08,106,127
13/08,99,138
14/08,102,128
15/08,104,133
16/08,104,135
17/08,135,136
18/08,163,175
19/08,156,211
20/08,164,202
21/08,150,211
22/08,160,192
23/08,123,202
24/08,125,153
25/08,115,155
26/08,149,142
27/08,111,182
28/08,125,135
29/08,,166
30/08,,205
31/08,,255
01/09,,319
02/09,,400
03/09,,504
04/09,,637
05/09,,807
06/09,,1027
07/09,,1311
08/09,,1678
09/09,,2152
10/09,,2765
11/09,,3557
12/09,,4579
