Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,1,1
04/07,2,2
05/07,3,3
06/07,3,3
07/07,3,3
08/07,3,3
09/07,4,4
10/07,5,5
11/07,5,7
12/07,5,7
13/07,10,7
14/07,11,12
15/07,11,13
16/07,12,13
17/07,15,14
18/07,20,17
19/07,22,23
20/07,25,25
21/07,36,28
22/07,42,40
23/07,50,46
24/07,57,54
25/07,61,61
26/07,66,65
27/07,76,71
28/07,97,81
29/07,105,102
30/07,120,110
31/07,154,125
01/08,178,159
02/08,188,183
03/08,192,193
04/08,198,197
05/08,200,203
06/08,204,205
07/08,207,209
08/08,213,212
09/08,220,218
10/08,226,225
11/08,233,231
12/08,238,238
13/08,243,244
14/08,250,249
15/08,255,256
16/08,261,261
17/08,265,267
18/08,272,271
19/08,278,278
20/08,286,284
21/08,293,292
22/08,299,299
23/08,308,305
24/08,321,314
25/08,326,327
26/08,343,332
27/08,360,349
28/08,365,366
29/08,372,371
30/08,374,378
31/08,378,380
01/09,383,387
02/09,395,393
03/09,423,398
04/09,428,404
05/09,452,409
06/09,,414
07/09,,418
08/09,,423
09/09,,427
10/09,,431
11/09,,435
12/09,,438
13/09,,442
14/09,,445
15/09,,448
