Date,Real,Predict
29/06,70,70
30/06,87,87
01/07,40,40
02/07,24,24
03/07,21,21
04/07,18,18
05/07,1,1
06/07,20,20
07/07,24,24
08/07,25,25
09/07,25,38
10/07,30,38
11/07,11,46
12/07,7,17
13/07,8,11
14/07,9,13
15/07,5,14
16/07,7,8
17/07,5,10
18/07,5,8
19/07,5,7
20/07,7,8
21/07,7,10
22/07,8,11
23/07,8,11
24/07,7,11
25/07,10,9
26/07,8,14
27/07,7,11
28/07,8,10
29/07,9,11
30/07,17,13
31/07,17,23
01/08,19,23
02/08,19,26
03/08,18,25
04/08,5,24
05/08,9,6
06/08,8,13
07/08,26,11
08/08,27,35
09/08,55,37
10/08,51,74
11/08,59,69
12/08,49,80
13/08,60,66
14/08,34,81
15/08,34,46
16/08,41,46
17/08,50,55
18/08,38,68
19/08,51,51
20/08,58,68
21/08,52,77
22/08,60,69
23/08,65,80
24/08,56,86
25/08,50,74
26/08,45,67
27/08,26,60
28/08,22,34
29/08,,45
30/08,,59
31/08,,77
01/09,,102
02/09,,134
03/09,,177
04/09,,233
05/09,,308
06/09,,407
07/09,,537
08/09,,709
09/09,,936
10/09,,1234
11/09,,1627
12/09,,2141
