Date,Real,Predict
29/06,39,39
30/06,26,26
01/07,23,23
02/07,23,23
03/07,22,22
04/07,3,3
05/07,3,3
06/07,9,9
07/07,8,8
08/07,8,8
09/07,10,19
10/07,9,25
11/07,3,21
12/07,4,8
13/07,6,10
14/07,4,15
15/07,5,10
16/07,6,11
17/07,8,14
18/07,6,17
19/07,6,13
20/07,9,14
21/07,7,19
22/07,7,16
23/07,11,16
24/07,17,23
25/07,19,36
26/07,20,41
27/07,22,44
28/07,21,47
29/07,17,46
30/07,17,37
31/07,17,37
01/08,22,36
02/08,22,47
03/08,21,46
04/08,19,45
05/08,21,41
06/08,19,45
07/08,23,41
08/08,32,49
09/08,38,69
10/08,45,82
11/08,50,95
12/08,95,106
13/08,125,200
14/08,169,264
15/08,196,358
16/08,247,414
17/08,217,522
18/08,213,458
19/08,212,451
20/08,280,449
21/08,300,591
22/08,369,627
23/08,482,771
24/08,585,987
25/08,633,1195
26/08,663,1290
27/08,650,1344
28/08,596,1311
29/08,547,1197
30/08,505,1090
31/08,488,1002
01/09,533,962
02/09,,1888
03/09,,3677
04/09,,7060
05/09,,13190
06/09,,23398
07/09,,37813
08/09,,52712
09/09,,61452
10/09,,63461
11/09,,63603
12/09,,63597
13/09,,63567
14/09,,63525
15/09,,63477
16/09,,63430
