Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,4
10/07,1,4
11/07,1,5
12/07,1,5
13/07,1,5
14/07,1,5
15/07,1,5
16/07,1,5
17/07,1,5
18/07,1,6
19/07,1,6
20/07,1,6
21/07,1,6
22/07,1,7
23/07,1,7
24/07,1,7
25/07,1,7
26/07,1,7
27/07,1,7
28/07,1,8
29/07,1,8
30/07,2,8
31/07,2,9
01/08,3,9
02/08,4,10
03/08,5,11
04/08,6,12
05/08,7,13
06/08,9,14
07/08,10,16
08/08,10,17
09/08,15,17
10/08,18,23
11/08,20,26
12/08,21,28
13/08,23,29
14/08,25,31
15/08,26,33
16/08,28,34
17/08,31,36
18/08,34,39
19/08,36,43
20/08,37,45
21/08,40,54
22/08,43,64
23/08,46,74
24/08,47,84
25/08,,95
26/08,,105
27/08,,116
28/08,,127
29/08,,138
30/08,,149
31/08,,160
