Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,1,1
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,2
10/07,3,2
11/07,3,3
12/07,4,3
13/07,4,4
14/07,4,4
15/07,5,4
16/07,5,5
17/07,6,6
18/07,8,7
19/07,9,9
20/07,10,10
21/07,14,11
22/07,14,15
23/07,17,15
24/07,20,18
25/07,22,21
26/07,26,23
27/07,29,27
28/07,32,31
29/07,38,33
30/07,42,40
31/07,45,44
01/08,51,47
02/08,55,53
03/08,59,57
04/08,68,61
05/08,71,70
06/08,80,73
07/08,86,82
08/08,93,88
09/08,104,95
10/08,119,106
11/08,130,121
12/08,135,132
13/08,144,137
14/08,151,146
15/08,168,153
16/08,185,170
17/08,200,187
18/08,209,202
19/08,219,211
20/08,234,221
21/08,237,236
22/08,253,239
23/08,265,255
24/08,273,267
25/08,279,275
26/08,281,281
27/08,288,283
28/08,293,290
29/08,296,295
30/08,301,298
31/08,313,301
01/09,321,304
02/09,329,308
03/09,337,312
04/09,,317
05/09,,325
06/09,,337
07/09,,356
08/09,,387
09/09,,431
10/09,,489
11/09,,561
12/09,,645
13/09,,739
