Date,Real,Predict
29/06,609,609
30/06,647,647
01/07,49,49
02/07,112,112
03/07,23,23
04/07,40,40
05/07,125,125
06/07,4,4
07/07,36,36
08/07,13,13
09/07,12,373
10/07,30,10
11/07,18,29
12/07,111,18
13/07,25,111
14/07,55,25
15/07,111,55
16/07,95,107
17/07,67,96
18/07,97,67
19/07,114,97
20/07,19,114
21/07,140,19
22/07,91,137
23/07,74,89
24/07,61,71
25/07,147,58
26/07,196,141
27/07,202,191
28/07,35,198
29/07,254,32
30/07,98,240
31/07,134,93
01/08,217,127
02/08,186,204
03/08,157,176
04/08,176,148
05/08,148,164
06/08,150,139
07/08,196,142
08/08,192,184
09/08,124,183
10/08,140,120
11/08,165,134
12/08,188,160
13/08,179,182
14/08,140,172
15/08,222,132
16/08,117,214
17/08,133,108
18/08,153,125
19/08,168,146
20/08,169,160
21/08,102,174
22/08,286,174
23/08,230,175
24/08,97,176
25/08,,176
26/08,,176
27/08,,174
28/08,,173
29/08,,173
30/08,,173
31/08,,173
