Date,Real,Predict
30/06,27,27
01/07,65,65
02/07,174,174
03/07,118,118
04/07,97,97
05/07,183,183
06/07,51,51
07/07,150,150
08/07,155,155
09/07,11,0
10/07,26,12
11/07,144,25
12/07,181,133
13/07,117,181
14/07,107,116
15/07,181,105
16/07,120,178
17/07,100,121
18/07,135,97
19/07,11,135
20/07,10,10
21/07,406,8
22/07,195,398
23/07,139,191
24/07,114,135
25/07,211,104
26/07,270,205
27/07,291,262
28/07,211,285
29/07,223,200
30/07,180,219
31/07,196,182
01/08,345,189
02/08,277,332
03/08,269,268
04/08,277,264
05/08,367,266
06/08,169,365
07/08,401,168
08/08,205,393
09/08,301,206
10/08,347,299
11/08,328,349
12/08,244,326
13/08,235,266
14/08,255,240
15/08,442,267
16/08,258,448
17/08,345,266
18/08,242,373
19/08,281,248
20/08,345,310
21/08,287,336
22/08,661,263
23/08,309,597
24/08,609,300
25/08,271,540
26/08,130,237
27/08,106,111
28/08,276,91
29/08,21,243
30/08,0,17
31/08,0,-3
01/09,0,-7
02/09,0,-284
03/09,0,-283
04/09,0,-282
05/09,0,-280
06/09,162,-277
07/09,,-275
08/09,,-271
09/09,,-268
10/09,,-264
11/09,,-261
12/09,,-256
13/09,,-252
14/09,,-248
15/09,,-243
16/09,,-239
17/09,,-234
18/09,,-229
19/09,,-225
20/09,,-220
21/09,,-215
22/09,,-210
23/09,,-205
24/09,,-201
25/09,,-196
26/09,,-191
