Date,Real,Predict
29/06,159,159
30/06,177,177
01/07,170,170
02/07,127,127
03/07,91,91
04/07,56,56
05/07,14,14
06/07,25,25
07/07,28,28
08/07,29,29
09/07,25,36
10/07,28,31
11/07,19,34
12/07,18,24
13/07,19,22
14/07,16,23
15/07,15,19
16/07,13,18
17/07,11,16
18/07,25,14
19/07,24,31
20/07,27,30
21/07,25,33
22/07,36,31
23/07,21,44
24/07,24,26
25/07,31,30
26/07,33,38
27/07,24,41
28/07,27,30
29/07,27,33
30/07,16,33
31/07,19,20
01/08,18,24
02/08,19,23
03/08,20,24
04/08,21,24
05/08,20,26
06/08,22,24
07/08,30,27
08/08,35,37
09/08,43,43
10/08,40,53
11/08,38,49
12/08,32,47
13/08,35,39
14/08,38,44
15/08,62,47
16/08,84,77
17/08,102,103
18/08,127,125
19/08,139,156
20/08,164,171
21/08,184,202
22/08,188,226
23/08,200,232
24/08,174,247
25/08,123,215
26/08,80,152
27/08,,98
28/08,,121
29/08,,149
30/08,,184
31/08,,227
01/09,,280
02/09,,345
03/09,,426
04/09,,526
05/09,,650
06/09,,803
07/09,,992
