Date,Real,Predict
02/07,39,39
03/07,54,54
04/07,48,48
05/07,30,30
06/07,29,29
07/07,18,18
08/07,0,0
09/07,5,5
10/07,6,6
11/07,6,6
12/07,8,7
13/07,8,9
14/07,3,9
15/07,3,4
16/07,4,3
17/07,3,4
18/07,2,3
19/07,2,2
20/07,3,2
21/07,3,4
22/07,5,3
23/07,6,5
24/07,5,6
25/07,5,6
26/07,4,5
27/07,5,5
28/07,4,6
29/07,21,5
30/07,20,23
31/07,21,22
01/08,18,22
02/08,19,20
03/08,2,20
04/08,3,3
05/08,3,3
06/08,4,3
07/08,4,4
08/08,4,4
09/08,4,5
10/08,9,4
11/08,11,10
12/08,14,12
13/08,16,15
14/08,27,18
15/08,27,30
16/08,53,29
17/08,65,57
18/08,79,71
19/08,87,85
20/08,104,95
21/08,83,113
22/08,98,90
23/08,106,106
24/08,105,115
25/08,116,113
26/08,118,126
27/08,93,127
28/08,75,100
29/08,61,81
30/08,33,65
31/08,35,35
01/09,38,37
02/09,36,40
03/09,,42
04/09,,45
05/09,,47
06/09,,50
07/09,,53
08/09,,56
09/09,,60
10/09,,63
11/09,,67
12/09,,71
13/09,,76
14/09,,81
15/09,,86
16/09,,91
17/09,,97
